7.516861567402934e+17,7.577868616686582e+17,7.646123485820699e+17,7.505685595724826e+17,7.284532386395523e+17,7.185040042386638e+17,7.116069199583411e+17,6.935496372951455e+17,6.864385324989361e+17,6.728045115581444e+17,6.538264619525367e+17,6.203357044511711e+17,5.936051496554413e+17,5.613278049664524e+17,5.173115331433971e+17,4.714776803849389e+17,4.409122881600694e+17,4.057695125244072e+17,3.717947228452351e+17,3.418836459196837e+17,3.082926977448267e+17,2.846232394520448e+17,2.634135062651508e+17,2.443975886227477e+17,2.263810636368093e+17,2.057953067500076e+17,1.874370004074509e+17,1.740191772517239e+17,1.609271311584439e+17,1.505252810689526e+17,1.433005903145923e+17,1.366100948710321e+17,1.266123934091964e+17,1.154298667252708e+17,1.048123096131698e+17,9.677279614943563e+16,9.060184161660645e+16,8.626092601276893e+16,8.183922370039984e+16,7.825053340801531e+16,7.525427941157418e+16,7.273685281838392e+16,6.95863116077618e+16,6.669633873613827e+16,6.34933409104437e+16,6.172907699848827e+16,5.90530385501303e+16,5.548342461543394e+16,5.253896556968744e+16,5.019825380197726e+16,4.764736944966918e+16,4.603996967450596e+16,4.502862354564487e+16,4.424633480972444e+16,4.310354631468233e+16,4.124734155788415e+16,3.880294546969052e+16,3.677199278904893e+16,3.540843873415639e+16,3.307813765032085e+16,3.078223953772789e+16,2.875411030397773e+16,2.721500587050072e+16,2.665384620311694e+16
7.206565686200712e+17,7.254830265052832e+17,7.31271371654305e+17,7.183799503394981e+17,6.966160293256151e+17,6.800140007722039e+17,6.807753394440253e+17,6.537312543286243e+17,6.558100920846458e+17,6.456000293627421e+17,6.218219889639475e+17,5.953512369968634e+17,5.637942041225794e+17,5.417487070540012e+17,5.085326624428563e+17,4.67740124605845e+17,4.320355006098159e+17,4.060745138154205e+17,3.705014184667185e+17,3.412961022903436e+17,3.118941596084897e+17,2.864566194362327e+17,2.677601070963667e+17,2.50316128202364e+17,2.286876314833384e+17,2.140440526296148e+17,1.995027937457529e+17,1.827934734020512e+17,1.705363470701853e+17,1.604603281343385e+17,1.511282199441054e+17,1.415484576731459e+17,1.37870348119124e+17,1.327699554059372e+17,1.206137353877221e+17,1.097247254242423e+17,1.012402223798364e+17,9.428253725586032e+16,8.731517175858582e+16,8.29426569489012e+16,7.941421397445333e+16,7.498665760852822e+16,7.084646600730045e+16,6.912055135476493e+16,6.771841275770861e+16,6.493190544754596e+16,6.144591461216166e+16,5.801613654604509e+16,5.471352543021944e+16,5.279508185319218e+16,5.100015224822747e+16,5.011687556173531e+16,4.863504380467487e+16,4.604016704949984e+16,4.40378611037505e+16,4.304468498202721e+16,4.233438855524992e+16,4.181902133560326e+16,4.131267823374029e+16,3.964060328819688e+16,3.832711394248418e+16,3.670693884253391e+16,3.51704780683467e+16,3.410577793042693e+16
7.099337237603035e+17,6.910275471340474e+17,6.918218282357198e+17,6.842974251770481e+17,6.705363204741068e+17,6.519662898526056e+17,6.454818728973641e+17,6.274770462770445e+17,6.21817659718334e+17,6.134224278383342e+17,5.895202715225532e+17,5.742474889852703e+17,5.437062775404258e+17,5.179020394447894e+17,4.911500766147047e+17,4.621344292990764e+17,4.308932880380063e+17,4.016823023417404e+17,3.72857152762998e+17,3.436588382182324e+17,3.133499826510492e+17,2.869066190481174e+17,2.711804768248131e+17,2.53213249993495e+17,2.348529283325306e+17,2.173899703488576e+17,2.034316451493276e+17,1.923683348858546e+17,1.779599112309682e+17,1.640018127279479e+17,1.578092103312864e+17,1.502114055511672e+17,1.393024038304921e+17,1.341420763136039e+17,1.316462926085183e+17,1.24458144592422e+17,1.14731094942977e+17,1.059017730526846e+17,9.826535224490811e+16,9.09535442033733e+16,8.560834892335738e+16,8.19662808610973e+16,7.780295559034174e+16,7.280237094831909e+16,6.910674485418994e+16,6.552301127211674e+16,6.264242586238424e+16,6.107122360771345e+16,6.029034355414066e+16,5.892087829127369e+16,5.661858827401302e+16,5.364734962139874e+16,5.088708694247203e+16,4.877973672553982e+16,4.627141879604343e+16,4.502919535371926e+16,4.309275799331106e+16,4.202176533910398e+16,4.255806191246869e+16,4.308809199557291e+16,4.26938793471814e+16,4.102357759458791e+16,3.991180526889935e+16,3.949064127204716e+16
6.812179372183224e+17,6.671391915338532e+17,6.669200797793288e+17,6.481936749058897e+17,6.40168582724906e+17,6.332079258242853e+17,6.164812650729373e+17,6.023808964141364e+17,5.988997581158321e+17,5.822981544256942e+17,5.575325468612216e+17,5.481904013794293e+17,5.268879725125434e+17,5.025682630249521e+17,4.796912288311363e+17,4.466191941970841e+17,4.230962403122941e+17,4.012642895589791e+17,3.713263144895911e+17,3.447206502699208e+17,3.216918735601092e+17,2.868439283834552e+17,2.700964403993149e+17,2.551230250351037e+17,2.437567385973919e+17,2.257063557265675e+17,2.091072617398378e+17,1.973660409970772e+17,1.852625579575309e+17,1.702967291679394e+17,1.553742678817123e+17,1.477435620606108e+17,1.445287002311276e+17,1.371102186850948e+17,1.297940156595397e+17,1.277676850149715e+17,1.251123376911058e+17,1.18945801628462e+17,1.09394848331927e+17,9.920643543560344e+16,9.165797999457014e+16,8.647280321432986e+16,8.290706100861958e+16,7.930069709543941e+16,7.55785664764245e+16,7.171714428062607e+16,6.760500202682394e+16,6.34239801115713e+16,6.060563018671242e+16,5.935069878050712e+16,5.786346261676594e+16,5.72842345048887e+16,5.553722127215279e+16,5.401906019967849e+16,5.131049685558267e+16,4.841184266727494e+16,4.555732641304714e+16,4.375322104406214e+16,4.243167384265186e+16,4.168378899984247e+16,4.103203965544397e+16,4.111003612511035e+16,4.10440318868085e+16,4.085275513239786e+16
6.492370725131489e+17,6.502681052893247e+17,6.325207751906639e+17,6.258452437451283e+17,6.157547573706166e+17,6.026612796494422e+17,5.965677431131764e+17,5.810626805834493e+17,5.746502716678291e+17,5.649493413557233e+17,5.315869154194278e+17,5.249111139027009e+17,5.060658635680602e+17,4.83816790655662e+17,4.711924771964263e+17,4.358775428010284e+17,4.08493744521885e+17,3.985430805198733e+17,3.682597337535704e+17,3.455015101003829e+17,3.262726836516261e+17,2.979973455085187e+17,2.711159184224443e+17,2.561584520700948e+17,2.411041468375946e+17,2.324675320738202e+17,2.170283397341165e+17,2.019794853312875e+17,1.935659335747435e+17,1.81024142164843e+17,1.654827014087108e+17,1.53686631827586e+17,1.413515372017931e+17,1.352064620227218e+17,1.317828252596288e+17,1.255898993231807e+17,1.224840857239685e+17,1.207442495131263e+17,1.168096794418435e+17,1.108692615633373e+17,1.024400120441106e+17,9.48414622522276e+16,8.798457173912006e+16,8.476686044369565e+16,8.088546730750539e+16,7.540829809585672e+16,7.094334864731996e+16,6.858967409446408e+16,6.609774688788226e+16,6.305784506282948e+16,6.08405147940431e+16,5.895004741132346e+16,5.653231596520231e+16,5.489236906349782e+16,5.40795592986725e+16,5.287248802727854e+16,5.096048060473932e+16,4.826085601995262e+16,4.594628275657351e+16,4.426601872585235e+16,4.248556657671437e+16,4.101797512742048e+16,3.978183838133879e+16,3.942287281620008e+16
6.282837415411007e+17,6.238860766402136e+17,6.033863501265576e+17,5.958842005388548e+17,5.997586006609124e+17,5.763229363179112e+17,5.693574085666541e+17,5.622930798997668e+17,5.54540323708136e+17,5.423830035250864e+17,5.175556910372346e+17,5.028826858556344e+17,4.885214516838174e+17,4.656198500604989e+17,4.524973467540065e+17,4.309554688110346e+17,3.990599222588309e+17,3.840316553208726e+17,3.745240193804259e+17,3.470642805397606e+17,3.252970817132358e+17,3.060208586215848e+17,2.764819993419208e+17,2.59652492831218e+17,2.43995342277645e+17,2.29010455948644e+17,2.187375905257243e+17,2.105343784238998e+17,1.947514800878308e+17,1.851517103279028e+17,1.766473572097426e+17,1.617698889428223e+17,1.522509700270399e+17,1.423456827662532e+17,1.320470817891221e+17,1.264147916685015e+17,1.204682895570592e+17,1.157406655032621e+17,1.153547122392941e+17,1.140099397101297e+17,1.104259618239178e+17,1.047448195205484e+17,9.85497724202173e+16,9.180539767126267e+16,8.520049575761163e+16,8.129598351955635e+16,7.83321035102781e+16,7.409608037453318e+16,7.090596627646194e+16,6.812150574191549e+16,6.517312984762878e+16,6.243552921989262e+16,6.042797615581356e+16,5.744135955902282e+16,5.485104331484021e+16,5.327746292582772e+16,5.2552908271333e+16,5.06597246856495e+16,4.774541648943399e+16,4.582274937874654e+16,4.548005245693519e+16,4.58300306986802e+16,4.441407053810387e+16,4.234183546624069e+16
6.068885000979937e+17,5.918414409448018e+17,5.774613530597443e+17,5.734279243976545e+17,5.754290517017146e+17,5.568611431847414e+17,5.488765843543906e+17,5.362391819756323e+17,5.335211074958235e+17,5.177466455232125e+17,5.030075205539928e+17,4.900946930604692e+17,4.760500187580863e+17,4.515390150912208e+17,4.402919320474858e+17,4.154476093700759e+17,3.96481024780918e+17,3.721945218986792e+17,3.611367846980427e+17,3.453904130956067e+17,3.297371518534244e+17,3.073129218163316e+17,2.867799379259549e+17,2.582455242262556e+17,2.485447413813365e+17,2.339237190404853e+17,2.211436088703835e+17,2.05262583878819e+17,1.989810231347818e+17,1.904807889288201e+17,1.783805015714219e+17,1.716555757254722e+17,1.597626588424363e+17,1.48704706616302e+17,1.422183609923485e+17,1.351672146181945e+17,1.267992651727556e+17,1.183352557578252e+17,1.111831683794757e+17,1.083609148043636e+17,1.082496933969479e+17,1.078771941490701e+17,1.046500886433942e+17,9.971449401900056e+16,9.527930099322798e+16,8.874479895427893e+16,8.226789486735955e+16,7.777346345689469e+16,7.588225657844854e+16,7.380158221326853e+16,7.041243797108546e+16,6.762929231890441e+16,6.531108889762728e+16,6.265271935569342e+16,5.941595779668754e+16,5.638351103423734e+16,5.358204257547218e+16,5.205140699791878e+16,5.146125058981586e+16,5.032304908943643e+16,4.758841942363369e+16,4.54714821409761e+16,4.451264646127394e+16,4.404837317196964e+16
5.739266062278938e+17,5.687604495368575e+17,5.564937626567928e+17,5.540916516078765e+17,5.497768843664953e+17,5.355006176922616e+17,5.343791565470099e+17,5.215117269765768e+17,5.028654335730689e+17,4.991294708437965e+17,4.94828768129542e+17,4.74387397483706e+17,4.636940385303065e+17,4.361853369312522e+17,4.296311867243081e+17,4.114928022659306e+17,3.780523614011256e+17,3.65587381356487e+17,3.530849426331137e+17,3.362527981453126e+17,3.233209942680844e+17,3.062226100725377e+17,2.942639909835439e+17,2.71782282986646e+17,2.476541897179492e+17,2.333430676816937e+17,2.257990898290655e+17,2.143224648797324e+17,1.993247970923903e+17,1.932138967091904e+17,1.843457745968634e+17,1.732098442949219e+17,1.678142680674374e+17,1.600396835750754e+17,1.466238919223792e+17,1.397889931730043e+17,1.352596052538297e+17,1.27295714180927e+17,1.211876783488245e+17,1.132366193004721e+17,1.048292567587127e+17,1.006459466782392e+17,1.004178786269771e+17,1.009335402312795e+17,1.0015483200078e+17,9.556093450313837e+16,9.000382813012619e+16,8.575993880642056e+16,8.027128303691402e+16,7.563768122704554e+16,7.345122077126763e+16,7.098111254055464e+16,6.770117366175757e+16,6.544370326666563e+16,6.342445136839241e+16,6.119717163387271e+16,5.849956588568246e+16,5.490558269979995e+16,5.161308895192886e+16,4.962800452918202e+16,4.928471435042483e+16,4.974463448621747e+16,4.958787687766386e+16,4.788899217089628e+16
5.463481960194243e+17,5.46278567249663e+17,5.404567965731732e+17,5.35067098137556e+17,5.270612015225043e+17,5.117561968813001e+17,5.114032739741215e+17,5.093117989819351e+17,4.841440515921773e+17,4.757074734187308e+17,4.796610835839809e+17,4.627475787924927e+17,4.443829568116723e+17,4.208686138874045e+17,4.124256000987149e+17,4.071457899708735e+17,3.733776908201417e+17,3.512454518007655e+17,3.443534005813421e+17,3.308879350783213e+17,3.154113499426708e+17,3.018322442983572e+17,2.91069361171484e+17,2.778518104449384e+17,2.580064016538659e+17,2.371845766895966e+17,2.214120892521381e+17,2.168977311652263e+17,2.063714818404943e+17,1.949774928086262e+17,1.896958614370311e+17,1.77841506233549e+17,1.65309705427306e+17,1.606941636029305e+17,1.576655065587394e+17,1.46767981626921e+17,1.350337088599579e+17,1.298994268649906e+17,1.252008471323728e+17,1.233895730694699e+17,1.163182523306154e+17,1.063354782933282e+17,9.879996010635136e+16,9.534233664122318e+16,9.506733266020594e+16,9.619443834529699e+16,9.338996424361768e+16,8.80125676848609e+16,8.490233016333579e+16,8.19572060309007e+16,7.692869939412672e+16,7.234882546952792e+16,7.031892632608858e+16,6.917514481568202e+16,6.621257688009652e+16,6.3841813731553e+16,6.172129945739668e+16,6.013850782841318e+16,5.84782362594043e+16,5.495383603180394e+16,5.092196695976136e+16,4.808152932949295e+16,4.75951345603492e+16,4.74501738001315e+16
5.156615571924441e+17,5.27619315737889e+17,5.196471198358408e+17,5.172799352686308e+17,5.044858424361207e+17,4.971667715026545e+17,4.908076216774339e+17,4.886399420663887e+17,4.706523061229839e+17,4.588242319017284e+17,4.636993301329698e+17,4.464139308149586e+17,4.375923939745044e+17,4.08295112528588e+17,3.959415560147515e+17,3.940008992308934e+17,3.7226614470902e+17,3.482692575177276e+17,3.344286589089457e+17,3.26155339009697e+17,3.114318734443857e+17,2.984995886842964e+17,2.840022230283146e+17,2.780627993706107e+17,2.604464876944875e+17,2.458825698264278e+17,2.26938333634247e+17,2.144641393709621e+17,2.073047151327052e+17,1.995971875168484e+17,1.898537541315059e+17,1.849173042087871e+17,1.734012972595467e+17,1.622450877745019e+17,1.524711048672926e+17,1.503626871496021e+17,1.461111076232058e+17,1.342321766386737e+17,1.253530639826384e+17,1.20389405589785e+17,1.200998158537203e+17,1.191091853358574e+17,1.107332162560879e+17,1.00531364422458e+17,9.336318100649624e+16,8.98256843622909e+16,8.863809974165205e+16,8.957403137287014e+16,8.562200670178533e+16,8.114906231988842e+16,7.813566066935573e+16,7.619176147284925e+16,7.389151388721182e+16,7.074598729154479e+16,6.891631662079415e+16,6.730869761864027e+16,6.544002414265565e+16,6.238891116567005e+16,5.974500481952563e+16,5.803672724683186e+16,5.574898227866372e+16,5.297543984379475e+16,5.037345289656471e+16,4.888657184307228e+16
